date,session,number,bill,question,result,description,yeatotal,naytotal
2007-07-24,1st,710,H R 3074,On Agreeing to the Amendment,Failed,,198,229
2007-07-24,1st,711,H R 3074,On Agreeing to the Amendment,Failed,,142,283
2007-07-24,1st,712,H R 3074,On Agreeing to the Amendment,Failed,,148,278
2007-07-24,1st,713,H R 3074,On Agreeing to the Amendment,Failed,,207,220
2007-07-24,1st,714,H R 3074,On Motion to Recommit with Instructions,Failed,"Departments of Transportation, and Housing and Urban Development and Related Agencies Appropriations for FY 2008",201,220
2007-07-24,1st,715,H R 3074,On Passage,Passed,"Departments of Transportation, and Housing and Urban Development and Related Agencies Appropriations for FY 2008",268,153
2007-07-25,1st,716,H RES 562,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 3093, the Departments of Commerce and Justice, and Science, and Related Agencies Appropriations for FY 2008",221,195
2007-07-25,1st,717,H R 2929,On Motion to Suspend the Rules and Pass,Passed,To limit the use of funds to establish any military installation or base for the purpose of providing for the permanent stationing of United States Armed Forces in Iraq or to exercise United States economic control of the oil resources of Iraq,399,24
2007-07-25,1st,718,H RES 345,On Motion to Suspend the Rules and Agree,Passed,Commemorating the 200th anniversary of the Archdiocese of New York,423,0
2007-07-25,1st,719,H CON RES 187,On Motion to Suspend the Rules and Agree,Passed,Expressing the sense of Congress regarding the dumping of industrial waste into the Great Lakes.,387,26
2007-07-25,1st,720,H R 3093,On Agreeing to the Amendment,Failed,,200,228
2007-07-25,1st,721,H R 3093,On Agreeing to the Amendment,Failed,,125,294
2007-07-25,1st,722,H R 3093,On Agreeing to the Amendment,Agreed to,,229,196
2007-07-25,1st,723,H R 3093,On Agreeing to the Amendment,Agreed to,,340,87
2007-07-25,1st,724,H R 3093,On Agreeing to the Amendment,Failed,,83,342
2007-07-25,1st,725,H R 3093,On Agreeing to the Amendment,Agreed to,,388,39
2007-07-25,1st,726,H R 3093,On Agreeing to the Amendment,Failed,,19,389
2007-07-25,1st,727,H R 3093,On Agreeing to the Amendment,Agreed to,,243,186
2007-07-25,1st,728,H R 3093,On Agreeing to the Amendment,Agreed to,,421,2
2007-07-25,1st,729,H R 3093,On Agreeing to the Amendment,Failed,,162,267
2007-07-25,1st,730,H R 3093,On Agreeing to the Amendment,Agreed to,,412,18
2007-07-25,1st,731,H R 3093,On Agreeing to the Amendment,Agreed to,,395,34
2007-07-25,1st,732,H R 3093,On Agreeing to the Amendment,Agreed to,,405,25
2007-07-25,1st,733,H R 3093,On Agreeing to the Amendment,Failed,,165,262
2007-07-26,1st,734,H R 3093,On Agreeing to the Amendment,Failed,,202,212
2007-07-26,1st,735,H R 3093,On Agreeing to the Amendment,Failed,,87,328
2007-07-26,1st,736,H R 3093,On Agreeing to the Amendment,Failed,,77,337
2007-07-26,1st,737,H R 3093,On Agreeing to the Amendment,Agreed to,,215,205
2007-07-26,1st,738,H R 3093,On Agreeing to the Amendment,Agreed to,,404,16
2007-07-26,1st,739,H R 3093,On Agreeing to the Amendment,Failed,,138,282
2007-07-26,1st,740,H R 3093,On Agreeing to the Amendment,Failed,,159,261
2007-07-26,1st,741,H R 3093,On Agreeing to the Amendment,Failed,,186,235
2007-07-26,1st,742,H R 3093,On Agreeing to the Amendment,Failed,,192,228
2007-07-26,1st,743,H R 3093,On Motion to Recommit with Instructions,Failed,"Departments of Commerce and Justice, and Science, and Related Agencies Appropriations for FY 2008",209,215
2007-07-26,1st,744,H R 3093,On Passage,Passed,"Departments of Commerce and Justice, and Science, and Related Agencies Appropriations for FY 2008",281,142
2007-07-26,1st,745,ADJOURN,On Motion to Adjourn,Failed,,174,248
2007-07-26,1st,746,H RES 574,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 2419) to provide for the continuation of agricultural programs through fiscal year 2012, and for other purposes",222,202
2007-07-26,1st,747,H R 2419,On Agreeing to the Amendment,Failed,,117,309
2007-07-27,1st,748,H R 2419,On Agreeing to the Amendment,Agreed to,,422,3
2007-07-27,1st,749,H R 2419,On Agreeing to the Amendment,Failed,,182,245
2007-07-27,1st,750,H R 2419,On Agreeing to the Amendment,Failed,,153,271
2007-07-27,1st,751,H R 2419,On Agreeing to the Amendment,Failed,,144,282
2007-07-27,1st,752,H R 2419,On Agreeing to the Amendment,Failed,,175,251
2007-07-27,1st,753,H R 2419,On Agreeing to the Amendment,Failed,,175,252
2007-07-27,1st,754,H R 2419,On Agreeing to the Amendment,Failed,,175,250
2007-07-27,1st,755,H R 2419,On Motion to Recommit with Instructions,Failed,"Farm, Nutrition, and Bioenergy Act",198,223
2007-07-27,1st,756,H R 2419,On Passage,Passed,"Farm, Nutrition, and Bioenergy Act",231,191
2007-07-27,1st,757,H R 1,On Agreeing to the Conference Report,Passed,Implementing the 9/11Commission Recommendations Act,371,40
2007-07-30,1st,758,H R 2750,"On Motion to Suspend the Rules and Pass, as Amended",Passed,NASA 50th Anniversary Commemorative Coin Act.,402,0
2007-07-30,1st,759,H RES 580,On Ordering the Previous Question,Passed,"Providing for consideration of the bill H.R. 986, to designate the Eightmile River in the state of Connecticut",216,188
2007-07-30,1st,760,H RES 580,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill H.R. 986, to designate the Eightmile River in the state of Connecticut",222,184
2007-07-30,1st,761,H RES 579,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 2831) to amend title VII of the Civil Rights Act of 1964, the Age Discriminaiton in Employment Act of 1967, the American With Disabilities Act of 1990, and the Rehabilitation Act of 1973 to clarify that a discriminatory compensation decision",215,190
2007-07-30,1st,762,H RES 579,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 2831) to amend title VII of the Civil Rights Act of 1964, the Age Discriminaiton in Employment Act of 1967, the American With Disabilities Act of 1990, and the Rehabilitation Act of 1973 to clarify that a discriminatory compensation decision",215,187
2007-07-31,1st,763,S 1,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Honest Leadership and Open Government Act of 2007,411,8
2007-07-31,1st,764,H R 180,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Darfur Accountability and Divestment Act,418,1
2007-07-31,1st,765,H R 2347,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Iran Sanctions Enabling Act,408,6
2007-07-31,1st,766,H R 986,On Motion to Recommit with Instructions,Failed,Eightmile Wild and Scenic River Act,200,225
2007-07-31,1st,767,H R 986,On Passage,Passed,Eightmile Wild and Scenic River Act,253,172
2007-07-31,1st,768,H R 2831,On Passage,Passed,Lilly Ledbetter Fair Pay Act,225,199
2007-07-31,1st,769,H RES 581,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 3161, Agriculture Appropriations for FY 2008",228,197
2007-07-31,1st,770,H R 2272,On Motion to Instruct Conferees,Passed,21st Century Competitiveness Act,258,167
2007-07-31,1st,771,H R 176,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Shirley A. Chisholm United States-Caribbean Educational Exchange Act,371,55
2007-07-31,1st,772,H R 957,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To amend the Iran Sanctions Act of 1996 to expand and clarify the entities against which sanctions may be imposed,415,11
2007-07-31,1st,773,H R 2722,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Integrated Deepwater Program Reform Act,426,0
2007-07-31,1st,774,JOURNAL,On Approving the Journal,Passed,,214,210
2007-07-31,1st,775,QUORUM,Call in Committee,Passed,,0,0
2007-07-31,1st,776,H R 3161,On Motion that the Committee Rise,Failed,,172,231
2007-07-31,1st,777,H R 3161,Sustain the ruling of the Chair,Passed,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2008, and for other purposes.",220,178
2007-07-31,1st,778,H R 3161,On Motion That The Committee Rise,Passed,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2008, and for other purposes.",235,153
2007-08-01,1st,779,ADJOURN,On Motion to Adjourn,Failed,,177,231
2007-08-01,1st,780,JOURNAL,On Approving the Journal,Passed,,214,189
2007-08-01,1st,781,ADJOURN,On Motion to Adjourn,Failed,,154,236
2007-08-01,1st,782,H RES 594,On Consideration of the Resolution,Passed,"Providing for the consideration of H.R. 3162, Children’s Health and Medicare Protection Act",222,197
2007-08-01,1st,783,ADJOURN,On Motion to Adjourn,Failed,,172,246
2007-08-01,1st,784,H RES 594,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 3162, Children’s Health and Medicare Protection Act",228,190
2007-08-01,1st,785,H RES 594,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 3162, Children’s Health and Medicare Protection Act",224,197
2007-08-01,1st,786,H R 3162,On Motion to Recommit with Instructions,Failed,Children’s Health and Medicare Protection Act of 2007,202,226
2007-08-01,1st,787,H R 3162,On Passage,Passed,Children’s Health and Medicare Protection Act of 2007,225,204
2007-08-01,1st,788,MOTION,On motion to change the convening time,Passed,,403,15
2007-08-01,1st,789,H R 3248,On Motion to Suspend the Rules and Pass,Passed,SAFETEA-LU Technical Corrections Act of 2007,422,1
2007-08-01,1st,790,H R 1495,On Agreeing to the Conference Report,Passed,Water Resources Development Act,381,40
2007-08-02,1st,791,H RES 602,On Ordering the Previous Question,Passed,"Providing for the consideration of the conference report on H.R. 2272, 21st Century Competitiveness Act",225,198
2007-08-02,1st,792,H RES 602,On Agreeing to the Resolution,Passed,"Providing for the consideration of the conference report on H.R. 2272, 21st Century Competitiveness Act",229,194
2007-08-02,1st,793,H RES 601,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 3159, Ensuring Military Readiness Through Stability and Predictability Deployment Policy Act",225,201
2007-08-02,1st,794,H RES 601,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 3159, Ensuring Military Readiness Through Stability and Predictability Deployment Policy Act",224,200
2007-08-02,1st,795,H R 3159,On Motion to Recommit with Instructions,Failed,Ensuring Military Readiness Through Stability and Predictability Deployment Policy Act,207,217
2007-08-02,1st,796,H R 3159,On Passage,Passed,Ensuring Military Readiness Through Stability and Predictability Deployment Policy Act,229,194
2007-08-02,1st,797,JOURNAL,On Approving the Journal,Passed,,232,186
2007-08-02,1st,798,ADJOURN,On Motion to Adjourn,Failed,,165,254
2007-08-02,1st,799,H RES 599,On Ordering the Previous Question,Passed,"Providing for further consideration of H.R. 3161, making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs, FY 2008",225,197
2007-08-02,1st,800,H RES 599,On Agreeing to the Resolution,Passed,"Providing for further consideration of H.R. 3161, making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs, FY 2008",224,194
2007-08-02,1st,801,H R 2272,Recommit Conference Report with Instructions,Failed,21st Century Competitiveness Act,199,227
2007-08-02,1st,802,H R 2272,On Agreeing to the Conference Report,Passed,21st Century Competitiveness Act,367,57
2007-08-02,1st,803,H R 3161,On Agreeing to the Amendment,Failed,,168,254
2007-08-02,1st,804,H R 3161,On Agreeing to the Amendment,Failed,,90,337
2007-08-02,1st,805,H R 3161,On Agreeing to the Amendment,Failed,,66,360
2007-08-02,1st,806,H R 3161,On Agreeing to the Amendment,Failed,,146,283
2007-08-02,1st,807,H R 3161,On Agreeing to the Amendment,Failed,,152,278
2007-08-02,1st,808,H R 3161,On Agreeing to the Amendment,Failed,,146,284
2007-08-02,1st,809,H R 3161,On Agreeing to the Amendment,Failed,,74,357
2007-08-02,1st,810,H R 3161,On Agreeing to the Amendment,Failed,,76,353
2007-08-02,1st,811,H R 3161,On Agreeing to the Amendment,Failed,,94,337
2007-08-02,1st,812,H R 3161,On Agreeing to the Amendment,Failed,,74,355
2007-08-02,1st,813,H R 3161,On Agreeing to the Amendment,Failed,,68,363
2007-08-02,1st,814,H R 3161,On Motion to Recommit with Instructions,Failed,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2008, and for other purposes.",212,216
2007-08-02,1st,815,H R 3161,On Motion to Reconsider,Passed,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2008, and for other purposes.",238,12
2007-08-02,1st,816,H R 3161,On Passage,Passed,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies programs for the fiscal year ending September 30, 2008, and for other purposes.",237,18
2007-08-03,1st,817,ADJOURN,On Motion to Adjourn,Failed,,180,237
2007-08-03,1st,818,H RES 600,On Agreeing to the Resolution,Passed,Providing for consideration of motions to suspend the rules,228,196
2007-08-03,1st,819,H R 3311,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"To authorize additional funds for emergency repairs and reconstruction of the Interstate I-35 bridge located in Minneapolis, MN, that collapsed on Aug. 1, 2007, to waive the $100,000,000 limitation on emergency relief funds for those emergency repairs and reconstruction",421,0
2007-08-03,1st,820,JOURNAL,On Approving the Journal,Passed,,216,199
2007-08-03,1st,821,H R 3356,On Motion to Suspend the Rules and Pass,Failed,Improving Foreign Intelligence Surveillance to Defend the Nation and the Constitution Act of 2007,218,207
2007-08-03,1st,822,H RES 612,On Motion to Table,Passed,Resolution Raising a Question of the Privileges of the House,211,178
2007-08-03,1st,823,ADJOURN,On Motion to Adjourn,Passed,,270,121
2007-08-04,1st,824,ADJOURN,On Motion to Adjourn,Failed,,136,246
2007-08-04,1st,825,H RES 615,On Ordering the Previous Question,Passed,"Providing for consideration of H.R. 3221, Energy Policy Act and H.R. 2776, to provide tax incentives for the production of renewable energy and energy conservation",220,186
2007-08-04,1st,826,H RES 615,On Agreeing to the Resolution,Passed,"Providing for consideration of H.R. 3221, Energy Policy Act and H.R. 2776, to provide tax incentives for the production of renewable energy and energy conservation",215,191
2007-08-04,1st,827,H R 3221,On Agreeing to the Amendment,Agreed to,,220,190
2007-08-04,1st,828,H R 3221,On Agreeing to the Amendment,Failed,,169,245
2007-08-04,1st,829,H R 3221,On Agreeing to the Amendment,Agreed to,,402,9
2007-08-04,1st,830,H R 3221,On Agreeing to the Amendment,Agreed to,,218,196
2007-08-04,1st,831,H R 3221,On Motion to Recommit with Instructions,Failed,"New Direction for Energy Independence, National Security, and Consumer Protection Act",169,244
2007-08-04,1st,832,H R 3221,On Passage,Passed,"New Direction for Energy Independence, National Security, and Consumer Protection Act",241,172
2007-08-04,1st,833,H RES 623,On Motion to Table,Passed,,216,182
2007-08-04,1st,834,H R 2776,On Motion to Recommit with Instructions,Failed,Renewable Energy and Energy Conservation Tax Act of 2007,65,346
2007-08-04,1st,835,H R 2776,On Passage,Passed,Renewable Energy and Energy Conservation Tax Act of 2007,221,189
2007-08-04,1st,836,S 1927,On Passage,Passed,Protect America Act,227,183
2007-08-04,1st,837,JOURNAL,On Approving the Journal,Passed,,205,187
2007-08-05,1st,838,H R 3222,On Agreeing to the Amendment,Failed,,148,259
2007-08-05,1st,839,H R 3222,On Agreeing to the Amendment,Failed,,94,311
2007-08-05,1st,840,H R 3222,On Agreeing to the Amendment,Failed,,161,249
2007-08-05,1st,841,H R 3222,On Agreeing to the Amendment,Failed,,126,284
2007-08-05,1st,842,H R 3222,On Agreeing to the Amendment,Failed,,91,317
2007-08-05,1st,843,H R 3222,On Agreeing to the Amendment,Failed,,98,312
2007-08-05,1st,844,H R 3222,On Agreeing to the Amendment,Failed,,57,353
