date,session,number,bill,question,result,description,yeatotal,naytotal
2006-07-26,2nd,410,H R 5682,On Motion to Recommit with Instructions,Failed,United States and India Nuclear Cooperation Promotion Act,192,235
2006-07-26,2nd,411,H R 5682,On Passage,Passed,United States and India Nuclear Cooperation Promotion Act,359,68
2006-07-27,2nd,412,H RES 952,On Ordering the Previous Question,Passed,"Providing for consideration of the bill (H.R. 4157) to amend the Social Security Act to encourage the dissemination, security, confidentiality, and usefulness of health information technology",223,193
2006-07-27,2nd,413,H RES 952,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill (H.R. 4157) to amend the Social Security Act to encourage the dissemination, security, confidentiality, and usefulness of health information technology",224,188
2006-07-27,2nd,414,H R 4157,On Agreeing to the Amendment,Agreed to,,417,1
2006-07-27,2nd,415,H R 4157,On Motion to Recommit with Instructions,Failed,Better Health Information System Act,198,222
2006-07-27,2nd,416,H R 4157,On Passage,Passed,Better Health Information System Act,270,148
2006-07-27,2nd,417,H R 2830,On Motion to Instruct Conferees,Passed,Pension Protection Act of 2005,285,126
2006-07-28,2nd,418,H RES 958,On Agreeing to the Resolution,Passed,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,217,192
2006-07-28,2nd,419,H RES 966,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 5970, Estate Tax and Extension of Tax Relief Act and H.R. 4, Pension Protection Act",217,194
2006-07-28,2nd,420,H CON RES 459,On Agreeing to the Resolution,Passed,Providing for an adjournment or recess of the two Houses,219,189
2006-07-28,2nd,421,H R 4,On Motion to Recommit with Instructions,Failed,Pension Protection Act,189,222
2006-07-28,2nd,422,H R 4,On Passage,Passed,Pension Protection Act,279,131
2006-07-28,2nd,423,H RES 844,"On motion to suspend the rules and agree, as amended",Passed,"Congratulating the International AIDS Vaccine Initiative on 10 years of significant achievement in the search for HIV/AIDS vaccine, and for other purposes",407,0
2006-07-29,2nd,424,H R 5970,On Motion to Recommit with Instructions,Failed,Estate Tax and Extension of Tax Relief Act,190,220
2006-07-29,2nd,425,H R 5970,On Passage,Passed,Estate Tax and Extension of Tax Relief Act,230,180
2006-07-29,2nd,426,S 250,On Agreeing to the Conference Report,Passed,Carl D. Perkins Career and Technical Education Improvement Act,399,1
2006-09-06,2nd,427,H R 2808,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Abraham Lincoln Commemorative Coin Act,401,0
2006-09-06,2nd,428,H RES 605,On Motion to Suspend the Rules and Agree,Passed,"Recognizing the life of Preston Robert Tisch and his outstanding contributions to New York City, the New York Giants Football Club, the National Football League, and the United States",399,0
2006-09-06,2nd,429,H RES 875,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Congratulating Spelman College on the occasion of its 125th anniversary,400,0
2006-09-07,2nd,430,H RES 981,On Agreeing to the Resolution,Passed,"Providing for the consideration of the bill (H.R. 503) to amend the Horse Protection Act to prohibit the shipping, tansporting, moving, delivering, receiving, possessing, purchasing, selling, or donation of horses and other equines to be slaughtered for human consumption.",351,40
2006-09-07,2nd,431,H R 503,On Agreeing to the Amendment,Failed,,177,229
2006-09-07,2nd,432,H R 503,On Agreeing to the Amendment,Failed,,149,256
2006-09-07,2nd,433,H R 503,On Passage,Passed,Horse Protection Act,263,146
2006-09-07,2nd,434,H R 5122,On Motion to Instruct Conferees,Passed,National Defense Authorization Act for Fiscal Year 2007,374,30
2006-09-07,2nd,435,H R 5122,On Closing Portions of the Conference,Passed,National Defense Authorization Act for Fiscal Year 2007,397,10
2006-09-12,2nd,436,H R 5428,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Joshua A. Terando Princeton Post Office Building,389,0
2006-09-12,2nd,437,H RES 175,On Motion to Suspend the Rules and Agree,Passed,"Recognizing the importance of establishing a national memorial at the World Trade Center site to commemorate and mourn the events of February 26, 1993, and September 11, 2001",394,0
2006-09-13,2nd,438,H RES 996,On Ordering the Previous Question,Passed,"Providing for the consideration of H. Res. 994, expressing the sense of the House of Representatives on the fifth anniversary of the terrorist attacks launched against the United States on September 11, 2001",223,191
2006-09-13,2nd,439,H R 4893,"On Motion to Suspend the Rules and Pass, as Amended",Failed,Restricting Indian Gaming to Homelands of Tribes Act of 2006,247,171
2006-09-13,2nd,440,H RES 994,On Agreeing to the Resolution,Passed,"Expressing the sense of the House of Representatives on the fifth anniversary of the terrorist attacks launched against the United States on September 11, 2001",395,22
2006-09-14,2nd,441,H R 2965,On Agreeing to the Amendment,Failed,,77,339
2006-09-14,2nd,442,H R 2965,On Agreeing to the Amendment,Failed,,80,332
2006-09-14,2nd,443,H R 2965,On Passage,Passed,Federal Prison Industries Competition in Contracting Act,362,57
2006-09-14,2nd,444,H RES 1002,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 6061, Secure Fence Act of 2006",224,190
2006-09-14,2nd,445,H R 6061,On Motion to Recommit with Instructions,Failed,Secure Fence Act of 2006,193,224
2006-09-14,2nd,446,H R 6061,On Passage,Passed,Secure Fence Act of 2006,283,138
2006-09-14,2nd,447,H R 2864,On Motion to Instruct Conferees,Passed,Water Resources Development Act,340,79
2006-09-14,2nd,448,H RES 1003,On Ordering the Previous Question,Passed,Providing for the adoption of the resolution (H. Res. 1000) providing for earmarking reform in the House of Representatives,218,194
2006-09-14,2nd,449,H RES 1003,On Agreeing to the Resolution,Passed,Providing for the adoption of the resolution (H. Res. 1000) providing for earmarking reform in the House of Representatives,245,171
2006-09-14,2nd,450,H R 6033,On Motion to Suspend the Rules and Pass,Passed,Thomas J. Manton Post Office Building,403,0
2006-09-19,2nd,451,H CON RES 210,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Supporting the goal of eliminating suffering and death due to cancer by the year 2015,403,0
2006-09-19,2nd,452,H RES 622,"On Motion to Suspend the Rules and Agree, as Amended",Passed,To recognize and honor the Filipino World War II veterans for their defense of democratic ideals and their important contributions to the outcome of World War II,402,0
2006-09-19,2nd,453,H CON RES 415,On Motion to Suspend the Rules and Agree,Passed,Condemning the repression of the Iranian Baha’i community and calling for the emancipation of Iranian Baha’is,393,2
2006-09-20,2nd,454,H RES 1015,On Consideration of the Resolution,Passed,Providing for consideration of the bill (H.R. 4844) to amend the National Voter Registration Act of 1993 to require any individual who desires to register or re-register to vote in an election for Federal office to provide the appropriate State election official with proof that the individual is a citizen of the US,213,190
2006-09-20,2nd,455,H RES 1015,On Ordering the Previous Question,Passed,Providing for consideration of the bill (H.R. 4844) to amend the National Voter Registration Act of 1993 to require any individual who desires to register or re-register to vote in an election for Federal office to provide the appropriate State election official with proof that the individual is a citizen of the US,222,194
2006-09-20,2nd,456,H RES 1015,On Agreeing to the Resolution,Passed,Providing for consideration of the bill (H.R. 4844) to amend the National Voter Registration Act of 1993 to require any individual who desires to register or re-register to vote in an election for Federal office to provide the appropriate State election official with proof that the individual is a citizen of the US,223,196
2006-09-20,2nd,457,H RES 942,On Motion to Suspend the Rules and Agree,Passed,"Recognizing the centennial anniversary on August 5, 2006, of the Iranian constitution of 1906",413,2
2006-09-20,2nd,458,H R 4844,On Motion to Recommit with Instructions,Failed,Federal Election Integrity Act of 2006,196,225
2006-09-20,2nd,459,H R 4844,On Passage,Passed,Federal Election Integrity Act of 2006,228,196
2006-09-20,2nd,460,H RES 976,On Motion to Suspend the Rules and Agree,Passed,Condemning human rights abuses by the Government of the Islamic Republic of Iran and expressing solidarity with the Iranian people,408,10
2006-09-21,2nd,461,H RES 1018,On Ordering the Previous Question,Passed,"Providing for the consideration of the bills (H.R. 4830)Border Tunnel Prevention Act of 2006, (H.R. 6094) Community Protection Act of 2006 and (H.R. 6095) Immigration Law Enforcement Act of 2006",225,195
2006-09-21,2nd,462,H RES 1018,On Agreeing to the Resolution,Passed,"Providing for the consideration of the bills (H.R. 4830)Border Tunnel Prevention Act of 2006, (H.R. 6094) Community Protection Act of 2006 and (H.R. 6095) Immigration Law Enforcement Act of 2006",227,195
2006-09-21,2nd,463,S 418,On Motion to Suspend the Rules and Pass,Passed,Military Personnel Financial Services Protection Act,418,3
2006-09-21,2nd,464,H R 6094,Table Appeal of the Ruling of the Chair,Passed,Community Protection Act of 2006,225,195
2006-09-21,2nd,465,H R 6094,On Passage,Passed,Community Protection Act of 2006,328,95
2006-09-21,2nd,466,H R 5631,On Closing Portions of the Conference,Passed,"Department of Defense Appropriations Act, 2007",411,12
2006-09-21,2nd,467,H R 6095,On Motion to Recommit with Instructions,Failed,Immigration Law Enforcement Act of 2006,196,226
2006-09-21,2nd,468,H R 6095,On Passage,Passed,Immigration Law Enforcement Act of 2006,277,140
2006-09-21,2nd,469,H R 4830,On Passage,Passed,Border Tunnel Prevention Act of 2006,422,0
2006-09-21,2nd,470,S 2832,On Motion to Suspend the Rules and Pass,Failed,Appalachian Regional Development Act Amendments of 2006,215,204
2006-09-25,2nd,471,H R 5059,On Motion to Suspend the Rules and Pass,Failed,New Hampshire Wilderness Act,223,167
2006-09-25,2nd,472,H R 5062,On Motion to Suspend the Rules and Pass,Failed,New Hampshire Wilderness Act,220,169
2006-09-25,2nd,473,H R 6102,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Captain Christopher Petty Post Office Building,383,1
2006-09-26,2nd,474,H RES 1038,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 2679, Public Expression of Religion Act",229,177
2006-09-26,2nd,475,H RES 1039,On Agreeing to the Resolution,Passed,"Providing for the consideration of S. 403, Child Custody Protection Act",249,157
2006-09-26,2nd,476,H R 5092,"On Motion to Suspend the Rules and Pass, as Amended",Passed,"Bureau of Alcohol, Tobacco, Firearms, and Explosives (BATFE) Modernization and Reform Act",277,131
2006-09-26,2nd,477,H R 4772,"On Motion to Suspend the Rules and Pass, as Amended",Failed,Private Property Rights Implementation Act of 2006,234,172
2006-09-26,2nd,478,MOTION,Motion to resolve into secret session,Failed,,171,217
2006-09-26,2nd,479,S 403,On Passage,Passed,Child Custody Protection Act,264,153
2006-09-26,2nd,480,H R 2679,On Passage,Passed,Public Expression of Religion Act,244,173
2006-09-26,2nd,481,H RES 723,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Calling on the President to take immediate steps to help improve the security situation in Darfur, Sudan, with specific emphasis on civilian protection",412,7
2006-09-26,2nd,482,H RES 992,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Urging the President to appoint a Presidential Special Envoy for Sudan,414,3
2006-09-26,2nd,483,H RES 989,"On Motion to Suspend the Rules and Agree, as Amended",Passed,"Commending the United Kingdom for its efforts in the War on Terror, and for other purposes",412,3
2006-09-26,2nd,484,H RES 1017,On Motion to Suspend the Rules and Agree,Passed,Affirming support for the sovereignty and security of Lebanon and the Lebanese people,411,5
2006-09-26,2nd,485,H R 6164,On Motion to Suspend the Rules and Pass,Passed,National Institutes of Health Reform Act,414,2
2006-09-26,2nd,486,H R 5631,On Agreeing to the Conference Report,Passed,"Department of Defense Appropriations Act, 2007",394,22
2006-09-27,2nd,487,H CON RES 483,On Agreeing to the Resolution,Passed,Providing for an adjournment or recess of the two Houses,227,194
2006-09-27,2nd,488,H RES 1042,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 6166, Military Commissions Act",225,191
2006-09-27,2nd,489,H RES 1042,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 6166, Military Commissions Act",222,194
2006-09-27,2nd,490,H R 6166,On Motion to Recommit with Instructions,Failed,Military Commissions Act,195,228
2006-09-27,2nd,491,H R 6166,On Passage,Passed,Military Commissions Act,253,168
2006-09-27,2nd,492,H R 5637,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Nonadmitted and Reinsurance Reform Act of 2006,417,0
2006-09-27,2nd,493,H R 6115,On Motion to Suspend the Rules and Pass,Passed,Market-to-Market Extension Act,416,1
2006-09-27,2nd,494,S 2856,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Financial Services Regulatory Relief Act,417,0
2006-09-28,2nd,495,H RES 1045,On Ordering the Previous Question,Passed,Providing for the consideration of motions to suspend the rules,223,196
2006-09-28,2nd,496,H RES 1046,On Ordering the Previous Question,Passed,Waiving the requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,223,197
2006-09-28,2nd,497,H RES 1046,On Agreeing to the Resolution,Passed,Waiving the requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,227,191
2006-09-28,2nd,498,H RES 1052,On Ordering the Previous Question,Passed,"Providing for the consideration of H.R. 5825, Electronic Surveillance Modernization Act",225,197
2006-09-28,2nd,499,H RES 1052,On Agreeing to the Resolution,Passed,"Providing for the consideration of H.R. 5825, Electronic Surveillance Modernization Act",220,199
2006-09-28,2nd,500,H R 4954,On Motion to Instruct Conferees,Passed,Security and Accountability for Every Port (SAFE) Act,281,140
2006-09-28,2nd,501,H R 5825,On Motion to Recommit with Instructions,Failed,Electronic Surveillance Modernization Act,202,221
2006-09-28,2nd,502,H R 5825,On Passage,Passed,Electronic Surveillance Modernization Act,232,191
2006-09-28,2nd,503,H R 6143,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Ryan White HIV/AIDS Treatment Modernization Act,325,98
2006-09-29,2nd,504,H RES 1054,On Ordering the Previous Question,Passed,"Waiving points of order against the conference report on H.R. 5441, Department of Homeland Security Appropriations for FY 2007; and providing for the consideration of S. 3930, Military Commissions Act and H.R. 4772, Private Property Rights Implementation Act",221,186
2006-09-29,2nd,505,H RES 1054,On Agreeing to the Resolution,Passed,"Waiving points of order against the conference report on H.R. 5441, Department of Homeland Security Appropriations for FY 2007; and providing for the consideration of S. 3930, Military Commissions Act and H.R. 4772, Private Property Rights Implementation Act",218,188
2006-09-29,2nd,506,H RES 1053,On Ordering the Previous Question,Passed,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Commitee on Rules.,215,197
2006-09-29,2nd,507,H RES 1053,On Agreeing to the Resolution,Passed,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Commitee on Rules.,227,193
2006-09-29,2nd,508,S 3930,On Passage,Passed,Military Commissions Act,250,170
2006-09-29,2nd,509,H R 5441,On Agreeing to the Conference Report,Passed,"Department of Homeland Security Appropriations Act, 2007",412,6
2006-09-29,2nd,510,H R 5122,On Agreeing to the Conference Report,Passed,National Defense Authorization Act for Fiscal Year 2007,398,23
2006-09-29,2nd,511,H R 4772,On Passage,Passed,Private Property Rights Implementation Act of 2006,231,181
2006-09-29,2nd,512,H RES 1064,On Ordering the Previous Question,Passed,"Waiving points of order against the conference report to accompany the bill (H.R. 4954) to improve maritime and cargo security through enhanced layered defenses, and for other purposes.",220,189
2006-09-29,2nd,513,MOTION,Ordering the previous question on the motion to refer,Passed,,410,0
2006-09-29,2nd,514,MOTION,On motion to refer the Resolution,Passed,,409,0
2006-09-29,2nd,515,S 3661,On Motion to Suspend the Rules and Pass,Passed,Wright Amendment Reform Act,386,22
2006-09-30,2nd,516,H R 4954,On Agreeing to the Conference Report,Passed,Security and Accountability for Every Port (SAFE) Act,409,2
2006-11-13,2nd,517,H R 3085,Suspend the Rules and Agree to Senate Amendment,Passed,"To amend the National Trails System Act to update the feasibility and suitability study originally prepared for the Trail of Tears National Historic Trail and provide for the inclusion of new trail segments, land components, and campgrounds associated with that trail, and for other purposes",383,3
2006-11-13,2nd,518,S 819,On Motion to Suspend the Rules and Pass,Passed,Pactola Reservoir Reallocation Authorization Act,387,0
2006-11-13,2nd,519,H R 5602,"On Motion to Suspend the Rules and Pass, as Amended",Failed,To Authorize the Extension of Nondiscriminatory Treatment (Normal Trade Relations Treatment) to the Products of Vietnam,228,161
2006-11-14,2nd,520,H R 6314,On Motion to Suspend the Rules and Pass,Passed,Survivors’ and Dependents’ Educational Assistance Program Extension,393,0
2006-11-14,2nd,521,H R 864,"On Motion to Suspend the Rules and Pass, as Amended",Passed,To provide for programs and activities with respect to the prevention of underage drinking.,373,23
2006-11-15,2nd,522,H R 5585,Suspend the Rules and Agree to Senate Amendments,Passed,Financial Netting Improvements Act,395,0
2006-11-15,2nd,523,H RES 1078,On Motion to Suspend the Rules and Agree,Passed,Congratulating the St. Louis Cardinals on winning the 2006 World Series,395,0
2006-12-05,2nd,524,H RES 1070,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Expressing the sense of the House of Representatives that Members of the House should actively engage with employers and the American public at large to encourage the hiring of members and former members of the Armed Forces who were wounded in service and are facing a transition to civilian life,403,0
2006-12-05,2nd,525,H R 1176,"On Motion to Suspend the Rules and Pass, as Amended",Failed,Nonprofit Athletic Organization Protection Act,219,187
2006-12-06,2nd,526,H R 6099,On Motion to Suspend the Rules and Pass,Failed,Unborn Child Pain Awareness Act of 2006,250,162
2006-12-06,2nd,527,H RES 1082,On Motion to Suspend the Rules and Agree,Passed,"Condemning the decision of St. Denis, France, to name a street in honor of Mumia Abu-Jamal, the convicted murder of Philadelphia Police Office Danny Faulkner",368,31
2006-12-07,2nd,528,H RES 1096,On Agreeing to the Resolution,Passed,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules and providing for consideration of motions to suspend the rules, and for other purposes",212,190
2006-12-08,2nd,529,H RES 1101,On Agreeing to the Resolution,Passed,Waiving all points of order against the conference report to accompany H.R. 5682 and against its consideration.,355,55
2006-12-08,2nd,530,H RES 1099,On Agreeing to the Resolution,Passed,Relating to consideration of the bill H.R. 6111 to amend the Internal Revenue Code of 1986 to provide that the Tax Court may review claims for equitable innocent spouse relief and to suspend the running on the period of limitations while such claims are pending.,247,164
2006-12-08,2nd,531,H RES 1088,On Motion to Suspend the Rules and Agree,Passed,Expressing support for Lebanon’s democratic institutions and condemning the recent terrorist assassination of Lebanese parliamentarian and Industry Minister Pierre Amine Gemayel,408,0
2006-12-08,2nd,532,H R 6111,Motion to Amend the House Amendment to Senate Amendment,Failed,,205,207
2006-12-08,2nd,533,H R 6111,On Motion to Agree to Senate Amendment with Amendment,Passed,Tax Relief and Health Care Act,367,45
2006-12-08,2nd,534,H RES 1091,"On Motion to Suspend the Rules and Agree, as Amended",Passed,Condemning in the strongest terms Iran’s commitment to hold an international Holocaust denial conference,408,0
2006-12-08,2nd,535,H R 6375,On Motion to Suspend the Rules and Pass,Failed,Requiring the Secretary of Defense to submit to Congress an annual report and to provide notice to the public on congressional initiatives in funds authorized or made available to the Department of Defense.,70,330
2006-12-08,2nd,536,H RES 1100,On Agreeing to the Resolution,Passed,"Providing for consideration of the bill H.R. 6406, to modify temporarily certain rates of duty and make other technical amendments to trade laws, to extend certain trade preference programs, and for othe purposes.",207,193
2006-12-08,2nd,537,H R 5948,"On Motion to Suspend the Rules and Pass, as Amended",Passed,Belarus Democracy Act,397,2
2006-12-08,2nd,538,QUORUM,Call of the House,Passed,,0,0
2006-12-08,2nd,539,H R 6406,On Passage,Passed,"To modify temporarily certain rates of duty and make other technical amendments to the trade laws, to extend certain trade preference programs, and for other purposes",212,184
2006-12-08,2nd,540,H J RES 102,On Passage,Passed,"Making further continuing appropriations for the fiscal year 2007, and for other purposes.",370,20
2006-12-08,2nd,541,H R 5682,On Agreeing to the Conference Report,Passed,Henry J. Hyde United States-India Peaceful Atomic Energy Cooperation Promotion Act,330,59
2006-12-09,2nd,542,S 3718,On Motion to Suspend the Rules and Pass,Failed,Pool and Spa Safety Act,191,108
2006-12-09,2nd,543,S 3546,On Motion to Suspend the Rules and Pass,Passed,Dietary Supplement and Nonprescription Drug Consumer Protection Act,203,98
