Student Number;Question 1 ID;Question 2 ID;Question 3 ID;Question 4 ID;Question 5 ID
3554;13275;696;648;1112;2371
3555;13231;375;13282;1143;13243
3556;12752;13236;1112;2354;15413
3557;12803;2489;1119;13212;1630
3558;760;66;12209;12745;11542
3559;602;2514;754;12171;397
3560;1136;15033;527;12930;12716
3561;15403;1634;999;243;15057
3562;13231;13273;13236;697;575
3563;12745;114;15403;5601;12783
3564;3855;15413;1136;12109;1122
3565;12209;12932;206;12718;243
3566;12179;223;397;166;2348
3567;12674;13275;12171;15053;637
3568;13212;243;12098;13514;276
3569;13228;1109;537;13277;1136
3570;12710;471;648;13234;15052
3571;436;1136;15032;15063;12709
3572;13517;159;1140;5601;65
3573;242;13276;13230;12710;15065
3574;813;159;1136;2517;1634
3575;12709;1109;13231;12932;15403
3576;12810;2343;13514;754;2234
3577;1608;13215;637;15033;595
3578;12745;3917;15403;575;13282
3579;12783;5594;13229;2489;527
3580;276;12171;15872;436;65
3581;15052;12721;190;12790;1119
3582;2202;15872;1634;813;13277
3583;15029;15061;12932;1011;15049
3584;12803;13236;2517;1014;13201
3585;114;242;12709;595;1593
3586;13235;5475;5504;2354;12710
3587;11542;12720;13275;15033;243
3588;12793;2202;167;223;13509
3589;456;3855;13222;2517;1634
3590;13235;167;12812;2202;2354
3591;1122;5475;15014;15050;1014
3592;12790;15064;12209;242;2355
3593;15403;12716;13229;1112;130
3594;397;13239;15061;2321;471
3595;760;13207;167;102;13212
3596;12793;13221;12817;13239;12718
3597;375;456;226;813;12716
3598;5916;13243;13276;12098;1143
3599;13078;13241;159;1630;2504
3600;12716;13243;92;2321;1122
3601;914;13241;527;13207;5504
3602;114;12814;2489;102;13510
3603;15872;13221;337;15061;15147
3604;12720;159;1109;1630;13211
3605;13274;3855;15033;648;12814
3606;2348;2489;3917;13212;527
3607;914;15064;12810;817;13231
3608;13292;15063;92;13517;714
3609;813;15049;1593;13274;5504
3610;11542;807;13235;5456;13277
3611;2193;2517;15049;1140;595
3612;337;1011;12817;1112;760
3613;760;159;12776;13074;130
3614;12711;12932;15415;375;697
3615;13235;13;13517;12098;13509
3616;2489;102;13274;13228;2504
3617;242;166;13212;13273;436
3618;13292;45;714;13212;2208
3619;1112;5580;2516;766;13221
3620;1140;15064;2517;13229;13273
3621;12776;13201;15029;15061;206
3622;12710;13510;1110;13215;15064
3623;13278;2291;15051;2514;2516
3624;12718;817;15033;810;276
3625;2321;15033;5584;13517;1593
3626;15011;155;13229;5601;754
3627;12929;13235;13275;5594;13292
3628;15011;15071;13224;12776;12729
3629;13080;167;2511;194;12721
3630;206;13243;13212;697;5475
3631;12812;12208;11542;12711;1119
3632;12716;12929;15014;15033;1630
3633;13207;1619;12711;2208;15050
3634;1608;12718;818;2343;12776
3635;12098;12710;5475;2511;172
3636;12171;5504;159;243;12721
3637;12171;12674;13273;12814;15063
3638;114;337;12745;1109;223
3639;15051;12674;456;276;13224
3640;167;13231;12109;27;2511
3641;1619;13205;15053;13212;15061
3642;15065;15050;12109;5620;13217
3643;13211;2214;15063;809;397
3644;537;12721;15032;2497;12814
3645;631;223;3855;818;527
3646;714;12790;436;12721;15065
3647;5553;999;760;13277;5916
3648;15032;13205;226;1143;807
3649;1119;5916;2193;5580;114
3650;13235;817;12109;1630;2202
3651;12709;15403;13080;13277;13234
3652;696;1608;12711;15057;65
3653;5580;13215;166;12932;13201
3654;12932;12817;13509;5916;15064
3655;602;92;12929;1110;1593
3656;15052;12930;1630;172;13215
3657;3917;190;5601;12783;12710
3658;12810;15147;760;13278;13231
3659;12718;691;2208;2193;12810
3660;2291;445;2497;15049;13236
3661;2291;190;15415;5620;5594
3662;575;159;397;12179;92
3663;1110;2214;12814;11542;226
3664;13224;13275;910;1049;1122
3665;13241;15050;3855;5916;13275
3666;754;13243;456;809;2355
3667;5504;92;12930;13230;1014
3668;1112;12929;13078;13228;5594
3669;13277;5456;12716;13286;155
3670;206;15030;155;12790;2511
3671;13221;13212;2514;595;13228
3672;5601;13201;2517;15051;166
3673;2517;15147;223;15071;12783
3674;2321;15053;5561;13517;15030
3675;2354;12729;5916;5584;92
3676;5553;2234;2214;15030;1619
3677;13514;5594;631;1634;130
3678;818;15052;5601;766;2208
3679;15403;1619;5594;13234;691
3680;809;155;27;13276;1119
3681;13205;3855;12812;1634;12171
3682;13229;226;12929;13222;12932
3683;12745;12817;12734;2234;12793
3684;276;102;13517;5456;243
3685;5456;12709;2517;766;15030
3686;13205;12718;696;1135;708
3687;15011;27;13234;5475;2321
3688;65;753;12790;13278;15029
3689;15014;2511;12734;5580;13080
3690;12812;13201;65;242;2234
3691;13514;13510;2343;13275;12674
3692;471;15065;13222;2193;15032
3693;1122;13228;2291;12797;12208
3694;809;1122;753;12710;13273
3695;12674;13236;13230;2514;817
3696;813;3855;456;5916;471
3697;5475;2343;2291;11542;1110
3698;15057;12179;15011;1608;12734
3699;575;2514;753;1110;595
3700;159;172;5456;13241;2516
3701;1110;12208;910;13235;5456
3702;13078;631;15029;13205;15063
3703;12793;15029;13212;818;1011
3704;13080;65;15014;15030;12929
3705;66;13274;226;243;5456
3706;92;15872;595;12793;602
3707;206;13224;15011;2348;194
3708;12109;2234;223;337;12930
3709;66;223;5594;13215;2517
3710;1011;12790;155;3855;13230
3711;15415;1112;13274;2202;13229
3712;12752;527;13078;12754;3859
3713;1014;1143;1110;15053;13234
3714;13078;12745;2234;12209;159
3715;206;15071;337;2514;13230
3716;13074;12812;2291;999;13278
3717;15147;114;13276;13231;13222
3718;12209;471;818;92;276
3719;537;1112;12790;1119;817
3720;1119;2193;13078;13514;713
3721;13514;12208;13074;445;807
3722;13278;5475;471;2371;12754
3723;12711;12776;1112;5594;15064
3724;807;2489;13207;13509;12710
3725;910;15050;1135;13517;12709
3726;5601;242;1630;13235;15057
3727;2202;713;760;12790;66
3728;15053;15063;166;12932;13222
3729;13277;1143;243;206;13230
3730;194;13205;5584;5580;15014
3731;2193;13235;12710;696;716
3732;12803;12729;914;13207;166
3733;817;13239;3855;155;575
3734;2489;159;15413;1122;13217
3735;15063;2504;1110;12817;375
3736;12179;537;12745;5553;2208
3737;206;5620;15403;12745;3859
3738;15872;13510;5561;15063;13217
3739;5456;2511;13228;13201;12208
3740;1135;818;910;527;2193
3741;13228;15061;12797;15052;1119
3742;13241;527;15049;631;13239
3743;2514;12930;12098;817;471
3744;537;13211;595;13277;15049
3745;1110;276;2489;166;5601
3746;713;13207;15415;456;5620
3747;102;2516;12098;5620;809
3748;13277;13514;527;760;810
3749;2354;172;12812;2517;27
3750;13239;102;1119;15071;456
3751;15064;12790;13230;15011;1049
3752;716;13235;12745;5601;13228
3753;276;15063;13243;13509;15872
3754;172;15053;1049;13274;766
3755;12109;13282;167;1112;5504
3756;754;537;914;15033;12932
3757;13276;1619;15064;12752;2214
3758;2202;3917;602;5601;12776
3759;13282;2511;223;12711;713
3760;206;809;15403;2208;436
3761;602;13211;436;12721;1619
3762;12729;397;713;696;12098
3763;13509;1634;13275;999;5594
3764;5456;2343;13221;15872;12930
3765;66;276;194;15865;2517
3766;13510;2321;527;12720;12812
3767;2355;3917;13211;13243;194
3768;12098;5475;1112;5620;527
3769;13078;5553;66;2511;713
3770;1011;15865;697;13078;12729
3771;166;13274;813;15053;206
3772;910;1122;12734;13080;13207
3773;716;602;1136;13292;13275
3774;13221;12729;754;13080;12812
3775;13275;5594;15051;1049;15057
3776;2321;714;12932;27;15030
3777;527;15865;15071;754;2516
3778;1143;2517;12783;12179;13282
3779;2208;691;130;648;5561
3780;12932;15071;13234;15011;754
3781;12709;15051;1140;243;1122
3782;12208;13074;13228;12171;3855
3783;226;527;1011;1135;15050
3784;714;5504;12812;375;15032
3785;12812;12930;818;15053;15063
3786;813;337;13;1122;15413
3787;2497;206;12812;13212;1119
3788;12098;102;2234;753;697
3789;813;1135;1593;172;12929
3790;2291;167;12208;12929;2321
3791;13078;102;226;12710;809
3792;648;2234;1143;167;2504
3793;12674;13510;13201;167;15052
3794;13207;15872;3855;1122;337
3795;15413;2516;13231;2514;13510
3796;12729;13509;753;15030;159
3797;13235;2321;15071;243;15064
3798;2497;760;807;190;527
3799;766;714;337;13274;637
3800;15403;5594;2343;15029;818
3801;708;15053;5475;5553;15029
3802;2291;13228;12745;194;1112
3803;13212;13239;2497;910;637
3804;12930;13074;527;114;12812
3805;15147;1619;648;276;813
3806;45;5916;910;1109;12929
3807;2208;159;13228;15403;2234
3808;12776;1109;602;13212;1110
3809;12793;696;708;2517;3859
3810;12803;2504;12793;2514;2348
3811;2348;13243;1619;1608;1014
3812;13207;575;818;276;631
3813;13217;1634;13221;15032;5504
3814;13228;13231;102;206;754
3815;12745;2511;2489;223;1619
3816;1630;914;1049;1135;5601
3817;5561;697;12109;471;66
3818;13205;2497;5620;337;92
3819;92;3859;637;1136;13231
3820;15071;5561;2348;12817;2321
3821;716;13201;810;15030;15011
3822;2489;13509;27;13212;13234
3823;12783;5594;2497;1619;166
3824;13509;15050;3855;813;13236
3825;697;13207;12790;11542;13080
3826;602;5561;13078;15065;13274
3827;15051;166;760;1110;13243
3828;242;13074;13274;337;13215
3829;637;2516;5601;12929;190
3830;2514;12709;15061;206;2497
3831;15014;15053;436;766;15049
3832;648;15032;637;760;999
3833;12674;13212;436;15403;12721
3834;13517;13292;13514;13282;2343
3835;15065;2193;15051;697;13241
3836;708;12752;1630;15061;12709
3837;13230;5584;13274;1014;15147
3838;2348;102;276;15014;1634
3839;456;13215;194;190;13229
3840;13228;13236;1014;817;3855
3841;12208;12674;15065;397;13509
3842;15030;15057;5475;130;13275
3843;1608;5916;999;226;11542
3844;809;15061;12797;13217;817
3845;2202;15033;527;914;575
3846;15061;1119;12718;13211;13080
3847;2214;708;27;5504;13273
3848;15051;5580;648;691;15413
3849;15415;15032;13224;1110;809
3850;1143;15051;159;12729;15872
3851;1593;13239;527;12752;708
3852;12752;527;12817;12754;471
3853;13274;754;12817;397;1630
3854;5580;5584;13228;13278;13217
3855;12929;276;595;12803;5475
3856;2354;5916;13282;5601;602
3857;766;13275;2234;155;713
3858;226;1109;1110;2193;5584
3859;2517;708;2214;2321;471
3860;12209;910;15014;5594;809
3861;13514;537;527;1110;5594
3862;15064;1630;15033;12803;13517
3863;15032;2371;13292;15014;3917
3864;15053;5580;15061;13277;697
3865;12810;13215;15403;910;5553
3866;15415;12754;696;27;12709
3867;910;13278;167;15050;637
3868;2516;602;276;12814;13231
3869;12720;15403;13201;92;456
3870;807;754;15057;1135;337
3871;2497;1634;445;12734;537
3872;13277;2497;1049;15071;12720
3873;15147;13201;130;914;527
3874;65;206;2291;15033;13080
3875;2497;713;1122;527;12929
3876;5504;13221;13510;12812;753
3877;15865;15053;12812;27;223
3878;910;697;13205;15057;1110
3879;12711;243;714;12710;2193
3880;12718;3855;12109;471;708
3881;15014;15065;12209;817;2291
3882;1619;13207;1011;1634;13273
3883;1109;5601;445;1630;15014
3884;12721;190;813;15403;2202
3885;66;1109;12752;754;1011
3886;13241;12720;1049;12783;13510
3887;13074;130;12754;155;15051
3888;15033;5475;2371;766;910
3889;13510;15872;13078;760;12716
3890;12929;15053;13215;190;13228
3891;15403;243;527;713;753
3892;716;12783;595;714;15413
3893;810;1593;1110;1109;12783
3894;172;1608;754;696;12814
3895;760;12171;696;1014;817
3896;1109;817;15051;12674;15049
3897;15061;15065;12812;1619;65
3898;15050;537;13205;12930;13275
3899;914;1593;13;5561;809
3900;2234;810;45;13224;13205
3901;1136;1593;12734;13078;12171
3902;130;92;12790;13236;13217
3903;1011;15014;12754;714;12745
3904;12171;817;15032;13510;12745
3905;12710;15030;276;13286;12721
3906;2354;1122;708;2517;13510
3907;1136;13231;2516;12752;1608
3908;691;5584;2202;15063;13207
3909;2234;12745;12930;999;1122
3910;595;575;13243;436;12929
3911;713;12711;15065;13228;15052
3912;13221;194;13;2355;15057
3913;13517;102;45;13;15064
3914;445;12932;15052;1119;12720
3915;914;13229;15052;190;13275
3916;708;2514;12803;15063;910
3917;12810;1135;575;155;13286
3918;810;12803;575;753;2355
3919;2354;13241;12776;5456;12710
3920;15403;13517;13201;12179;2208
3921;12710;2511;13241;12721;697
3922;760;15033;2354;2371;172
3923;27;5561;713;595;13277
3924;2343;13286;999;13205;809
3925;914;2291;15014;15053;2514
3926;13236;13205;66;65;15052
3927;15147;13074;13217;12814;12171
3928;2321;12711;2214;12930;1122
3929;3855;818;595;817;190
3930;15032;766;602;11542;15064
3931;13275;167;13074;13273;15415
3932;13201;13229;12752;2291;206
3933;1122;13074;13215;159;527
3934;206;190;65;12718;13509
3935;5601;276;15033;2354;13517
3936;12734;3917;13282;12932;15147
3937;12208;12754;15413;5594;13243
3938;13228;12718;1049;12720;602
3939;1136;12745;15057;5584;602
3940;12810;5580;226;3855;12734
3941;13229;130;13286;167;12716
3942;5584;13231;12812;12776;12179
3943;537;15865;13212;5456;15011
3944;13282;2234;13201;2511;66
3945;716;13230;999;12810;12098
3946;575;12709;2514;691;5580
3947;602;807;13231;13;276
3948;753;15051;760;1140;471
3949;13207;13224;13235;602;12754
3950;13274;190;13292;12814;15030
3951;5553;2343;12930;12754;12711
3952;13275;12709;13235;1136;159
3953;375;12754;1619;12208;13230
3954;12929;12711;2348;337;13231
3955;13222;66;1110;12109;114
3956;13286;13207;637;2202;172
3957;166;3855;807;3859;13241
3958;13215;15413;809;3855;12729
3959;1619;760;15032;691;242
3960;5553;13277;2208;12709;5561
3961;130;190;13;13211;2497
3962;471;1122;276;818;436
3963;13277;12209;15011;226;13222
3964;575;12745;15872;15057;45
3965;12754;3855;714;45;12098
3966;12929;1109;13239;15011;697
3967;527;13274;13212;226;12709
3968;575;15065;691;242;92
3969;13243;12734;15011;12797;1135
3970;13510;2202;15403;445;2321
3971;15033;13;5456;375;12710
3972;13212;15403;12929;15147;3859
3973;1608;999;15014;1110;2193
3974;5601;15051;223;13222;13509
3975;12208;637;12929;15071;12720
3976;999;2208;337;13278;716
3977;167;12718;12783;754;13277
3978;809;1135;45;13228;13221
3979;1135;13221;12817;456;2214
3980;190;13234;13273;2371;5594
3981;223;13;15057;13231;716
3982;2202;13215;5561;2489;45
3983;337;15147;2355;66;223
3984;810;15415;696;15413;15403
3985;15030;760;159;631;527
3986;12171;2504;337;155;2234
3987;3859;15029;15064;5620;13
3988;13078;12711;813;13276;13217
3989;12709;13074;753;716;13211
3990;12710;172;2343;12817;13207
3991;13277;1608;15403;1593;818
3992;999;2202;575;708;12711
3993;13207;2504;167;537;5594
3994;13215;12752;1119;13080;13205
3995;13277;760;807;13217;13514
3996;631;337;15071;817;159
3997;12729;12797;15872;13278;166
3998;1619;12710;243;1119;15053
3999;12734;648;13509;15865;1049
4000;167;999;15064;12810;12776
4001;12098;15052;697;810;2348
4002;2489;2321;5580;1136;2208
4003;445;65;13234;12793;3859
4004;766;12776;637;13231;13235
4005;2355;13509;13074;15865;15057
4006;809;5594;13273;2516;13286
4007;575;12720;5553;15032;1135
4008;15029;2208;12720;172;92
4009;12929;12783;13243;807;1608
4010;15064;223;13278;1110;13217
4011;167;13234;15057;13278;13229
4012;12812;15063;2343;1110;15065
4013;172;2321;12929;12710;13276
4014;159;12718;12711;1634;12721
4015;2489;12171;13;15050;337
4016;12812;15061;575;66;12179
4017;1049;5594;12752;754;15052
4018;631;12754;2511;13207;226
4019;1135;713;15061;15147;807
4020;13275;12709;337;575;637
4021;527;1634;15403;102;753
4022;15052;167;166;5584;1143
4023;13286;12109;13236;12929;13074
4024;13211;1110;12710;766;12814
4025;12109;2497;15064;1109;172
4026;12718;12929;1630;714;13215
4027;15014;12817;2514;13510;15064
4028;13282;13231;12783;15014;910
4029;13236;13215;15014;12776;13275
4030;602;15061;13239;13274;648
4031;12098;1608;337;3917;5601
4032;194;12711;3917;12720;2511
4033;527;5553;2355;13201;3859
4034;691;1122;13231;1109;12932
4035;716;15057;12709;754;13275
4036;1608;12814;696;15050;12718
4037;13212;13286;159;13201;12745
4038;13278;1136;12790;5456;243
4039;12812;2193;1112;12716;1593
4040;12718;1619;807;13514;12803
4041;13211;708;1112;15065;13292
4042;13215;11542;13228;691;13078
4043;2517;12208;595;13224;13221
4044;12793;436;12109;13205;15071
4045;3859;527;13517;13230;697
4046;2355;15071;5584;2234;2511
4047;13517;13211;12793;13224;12803
4048;242;15029;13243;15063;1608
4049;697;12729;910;2504;15033
4050;13212;15032;15065;13286;13517
4051;5504;337;15413;114;13282
4052;12745;2214;12718;375;15053
4053;595;12710;15872;114;92
4054;2214;13080;818;1143;15063
4055;436;2371;243;375;13278
4056;2497;631;1011;15061;13517
4057;13275;12797;12812;13;2208
4058;12776;1634;15865;12810;12932
4059;12098;5475;13080;13274;243
4060;12810;13205;12208;2355;15872
4061;13234;15053;12721;714;12790
4062;760;15053;697;5620;595
4063;12718;696;375;15053;102
4064;13228;13235;13239;910;696
4065;15065;12803;27;2202;13282
4066;12812;5456;15032;13273;375
4067;194;12930;15872;15064;166
4068;1630;5561;243;12721;1634
4069;92;172;190;13080;13278
4070;12209;5620;5504;3855;807
4071;15030;5456;13207;1119;1049
4072;15413;3917;456;2511;12208
4073;13207;12109;2489;445;12721
4074;375;5620;12734;12810;13282
4075;5594;15413;13221;807;5456
4076;13224;817;708;12752;15051
4077;766;13514;12208;2343;15049
4078;15029;15147;12718;471;602
4079;12709;13222;12171;12793;13517
4080;2355;2511;13282;13278;1593
4081;13517;471;114;5456;691
4082;5456;2489;716;12710;760
4083;15011;13234;13274;754;753
4084;206;910;2234;1136;13234
4085;2354;5916;13215;1140;276
4086;810;13243;12776;11542;13292
4087;2193;12721;595;13278;2511
4088;708;15147;595;190;13211
4089;2497;66;12179;12711;12729
4090;2497;1140;15053;13231;810
4091;12734;13236;1109;809;12709
4092;999;15011;13236;5916;13275
4093;12810;276;3859;15403;12783
4094;13292;155;12716;15065;13234
4095;12797;15147;12179;375;817
4096;3917;2321;206;3855;13276
4097;807;1140;445;13224;12720
4098;753;1136;65;12109;12208
4099;1109;13201;5504;15033;166
4100;1122;13201;12721;337;2202
4101;13205;2321;12718;753;242
4102;12710;1014;5561;754;15049
4103;11542;13224;13275;15014;13212
4104;15029;2348;13509;12716;631
4105;602;5594;12209;12710;2516
4106;13224;12754;13286;13222;12812
4107;1109;13228;5601;65;13231
4108;708;15064;12812;1112;696
4109;1109;436;15065;13074;243
4110;445;13224;2489;2504;13074
4111;1011;754;13224;5620;1140
4112;12729;708;337;13274;2234
4113;15403;12716;5620;445;697
4114;602;12803;12716;637;13277
4115;15071;12720;5916;15011;15033
4116;13205;809;5580;12716;13235
4117;13230;3917;13510;12171;12929
4118;818;3917;13229;575;12810
4119;172;2193;5916;12208;12716
4120;13241;12929;190;13215;15052
4121;2517;753;1110;1630;13228
4122;13074;13230;807;1049;914
4123;13277;114;15051;206;194
4124;12783;12674;637;15057;166
4125;13277;1135;12710;15051;12721
4126;13239;92;15061;13273;15011
4127;114;15029;527;15061;13292
